time, bias_gyr_x, bias_gyr_y, bias_gyr_z, bias_acc_x, bias_acc_y, bias_acc_z
1987.03062678900028, -0.00194215, -0.00285136, -0.000902772, 0.0220833, 0.41004, 0.406288
1987.0639431840002089, -0.00193893, -0.00285117, -0.000902628, 0.0220865, 0.410027, 0.406309
1987.0974095170001874, -0.00194448, -0.00285113, -0.000903497, 0.0221003, 0.410003, 0.406349
1987.1307258170002115, -0.00194275, -0.00285048, -0.000903141, 0.0221159, 0.409952, 0.406408
1987.1640421840002091, -0.00194457, -0.00284969, -0.000902874, 0.022135, 0.409889, 0.406469
1987.1973584890001803, -0.00193872, -0.00284903, -0.000902705, 0.0221518, 0.409834, 0.406548
1987.2306748510002308, -0.00193194, -0.00284832, -0.000902561, 0.0221728, 0.409768, 0.406648
1987.2639911550002125, -0.00192385, -0.00284781, -0.000902663, 0.0221863, 0.409724, 0.406725
1987.297307517000263, -0.00192413, -0.00284775, -0.000903573, 0.0222074, 0.409683, 0.406813
1987.3306238220002342, -0.00191862, -0.00284706, -0.000903663, 0.0222302, 0.409615, 0.406917
1987.3639401600000838, -0.00191446, -0.00284625, -0.000903894, 0.022254, 0.409541, 0.407022
1987.3972564890002559, -0.00190063, -0.00284192, -0.000902702, 0.0222793, 0.409354, 0.407115
1987.4307228510001551, -0.00191549, -0.00284236, -0.000904499, 0.0223122, 0.409297, 0.407213
1987.4640391840002849, -0.00192611, -0.00284302, -0.00090703, 0.0223385, 0.409263, 0.407303
1987.4973554840000816, -0.00192941, -0.00283985, -0.000908837, 0.022357, 0.409124, 0.40734
1987.5306724220001797, -0.00194612, -0.00283983, -0.000910183, 0.022375, 0.409074, 0.407363
1987.5639881550002883, -0.00196012, -0.00284001, -0.000911417, 0.0223931, 0.40903, 0.407397
1987.5973044840002331, -0.00197457, -0.00283979, -0.000912211, 0.022408, 0.408984, 0.407409
1987.6306208170001355, -0.00199159, -0.00283984, -0.000913812, 0.022411, 0.408963, 0.407365
1987.6639371550002124, -0.00200146, -0.00283926, -0.000914822, 0.0224132, 0.408931, 0.407335
1987.6972535170002629, -0.00201585, -0.0028387, -0.000916051, 0.022413, 0.408905, 0.40728
1987.730569817000287, -0.00202765, -0.00283759, -0.000916616, 0.0224146, 0.408865, 0.407234
1987.7638861550001366, -0.00203808, -0.0028362, -0.000916883, 0.022422, 0.408804, 0.407219
1987.7973524840001573, -0.00205361, -0.0028349, -0.000917658, 0.0224267, 0.408752, 0.407178
