time px py pz qx qy qz qw
24951.106516587 -0.196367 0.132064 1.470024 0.957792 0.049569 0.077198 -0.272431
24951.206465530 -0.199615 0.119588 1.490650 0.957687 0.049352 0.076948 -0.272908
24951.306415354 -0.202802 0.105813 1.513622 0.957792 0.048799 0.077595 -0.272456
24951.406513997 -0.206349 0.091718 1.536356 0.957645 0.048838 0.077378 -0.273025
24951.506462587 -0.208669 0.075521 1.561249 0.955192 0.049188 0.077977 -0.281263
24951.606411587 -0.212161 0.051810 1.587783 0.949670 0.050388 0.077753 -0.299237
24951.706510554 -0.215517 0.026271 1.614927 0.943805 0.051747 0.077464 -0.317103
24951.806459554 -0.218616 -0.000695 1.641663 0.937007 0.053275 0.076742 -0.336587
24951.906408554 -0.221605 -0.028173 1.667471 0.930591 0.054676 0.076128 -0.353858
24952.006357554 -0.225119 -0.051264 1.694328 0.930188 0.054394 0.076026 -0.354982
24952.106456558 -0.229597 -0.075655 1.719668 0.930096 0.053228 0.076289 -0.355344
24952.206405587 -0.233913 -0.098933 1.745433 0.929769 0.053397 0.076389 -0.356152
24952.306354587 -0.237479 -0.122624 1.771438 0.929784 0.053665 0.076381 -0.356073
24952.406453554 -0.240081 -0.146333 1.796481 0.929761 0.053917 0.076069 -0.356162
24952.506402587 -0.242654 -0.166801 1.819909 0.929567 0.054095 0.075711 -0.356716
24952.606351587 -0.245372 -0.187792 1.843681 0.929406 0.054608 0.075169 -0.357172
24952.706300587 -0.247956 -0.208594 1.864786 0.929417 0.055076 0.074827 -0.357144
24952.806399587 -0.250006 -0.229157 1.888327 0.929267 0.055466 0.073468 -0.357756
24952.906348587 -0.252940 -0.250456 1.913592 0.929297 0.055921 0.072940 -0.357715
24953.006297553 -0.255752 -0.271727 1.938540 0.929467 0.056145 0.071989 -0.357432
24953.106396558 -0.258914 -0.295196 1.965705 0.929573 0.056581 0.070771 -0.357330
24953.206345587 -0.262414 -0.319510 1.993964 0.929615 0.056526 0.070273 -0.357328
24953.306295120 -0.264836 -0.343871 2.020901 0.928800 0.057125 0.069076 -0.359576
24953.406243558 -0.267416 -0.370175 2.047747 0.926892 0.057639 0.067796 -0.364626
24953.506342587 -0.269949 -0.397331 2.071413 0.920984 0.058800 0.065940 -0.379450
24953.606291587 -0.271714 -0.426446 2.093955 0.913911 0.059768 0.064087 -0.396343
24953.706240558 -0.273054 -0.459745 2.116222 0.906312 0.060722 0.062828 -0.413479
24953.806339587 -0.274842 -0.493949 2.136940 0.898255 0.061858 0.061541 -0.430726
24953.906288587 -0.276769 -0.526451 2.154814 0.891129 0.061744 0.061159 -0.445350
24954.006237587 -0.279850 -0.559734 2.177532 0.888628 0.061969 0.061896 -0.450187
24954.106186577 -0.282893 -0.589660 2.200419 0.887667 0.061761 0.063427 -0.451895
24954.206285558 -0.285189 -0.620552 2.222387 0.887477 0.061134 0.063741 -0.452310
24954.306234587 -0.286851 -0.650694 2.243277 0.887224 0.060697 0.063914 -0.452841
24954.406183587 -0.288933 -0.681141 2.265181 0.887107 0.060746 0.064031 -0.453046
24954.506282587 -0.290338 -0.710951 2.286320 0.886711 0.060721 0.064301 -0.453786
24954.606231587 -0.292553 -0.741425 2.308597 0.886683 0.060704 0.064175 -0.453860
24954.706180586 -0.295081 -0.771371 2.332470 0.888646 0.060558 0.064944 -0.449915
24954.806129572 -0.298030 -0.798728 2.357097 0.892077 0.060617 0.065482 -0.442985
24954.906228586 -0.302024 -0.823252 2.379840 0.895442 0.059368 0.068521 -0.435847
24955.006177586 -0.302930 -0.831202 2.386843 0.897754 0.058693 0.069209 -0.431049
24955.106126586 -0.301854 -0.827287 2.382552 0.897664 0.060046 0.067101 -0.431382
24955.206225553 -0.301769 -0.828172 2.382471 0.897756 0.059971 0.067093 -0.431203
24955.306174558 -0.301712 -0.829270 2.383167 0.897511 0.059961 0.067189 -0.431700
24955.406123586 -0.301579 -0.828370 2.382847 0.897608 0.060042 0.067099 -0.431501
24955.506223691 -0.301481 -0.827994 2.382579 0.897635 0.060059 0.067062 -0.431448
24955.606171558 -0.301531 -0.828300 2.382781 0.897591 0.060043 0.067113 -0.431533
24955.706120586 -0.301481 -0.828349 2.382920 0.897569 0.060017 0.067130 -0.431580
24955.806069586 -0.301492 -0.828436 2.383072 0.897523 0.060040 0.067071 -0.431681
24955.906168553 -0.301484 -0.828807 2.383192 0.897484 0.060020 0.067077 -0.431765
24956.006117586 -0.301542 -0.828964 2.383215 0.897497 0.059996 0.067081 -0.431740
24956.106066558 -0.301433 -0.828900 2.383095 0.897453 0.059998 0.067138 -0.431823
24956.206165534 -0.301364 -0.828874 2.383157 0.897459 0.059995 0.067171 -0.431806
24956.306114558 -0.301367 -0.828696 2.383366 0.897415 0.059993 0.067200 -0.431893
24956.406063586 -0.301445 -0.828618 2.383264 0.897452 0.060020 0.067191 -0.431813
24956.506012586 -0.301460 -0.828661 2.383069 0.897489 0.059978 0.067181 -0.431744
24956.606111558 -0.301476 -0.828655 2.383461 0.897498 0.059984 0.067256 -0.431713
24956.706060586 -0.301544 -0.828598 2.383728 0.897528 0.059983 0.067305 -0.431642
24956.806009524 -0.301400 -0.828348 2.383831 0.897534 0.059993 0.067370 -0.431620
24956.906108586 -0.301300 -0.828329 2.383653 0.897550 0.059954 0.067319 -0.431599
24957.006057586 -0.301266 -0.828566 2.383516 0.897543 0.059909 0.067337 -0.431617
24957.106006586 -0.301561 -0.829171 2.383570 0.897555 0.059965 0.067330 -0.431585
24957.205955586 -0.301718 -0.829267 2.383625 0.897555 0.059995 0.067347 -0.431578
24957.306054558 -0.301734 -0.829103 2.383488 0.897561 0.060006 0.067358 -0.431564
24957.406003624 -0.301916 -0.829097 2.383486 0.897589 0.060074 0.067261 -0.431511
24957.505952586 -0.301765 -0.829086 2.383612 0.897600 0.060004 0.067354 -0.431482
24957.606051586 -0.301680 -0.829016 2.383689 0.897554 0.060039 0.067398 -0.431567
24957.706000553 -0.301648 -0.828887 2.383884 0.897567 0.060110 0.067429 -0.431525
