time px py pz qx qy qz qw
193685.553824344 0.140275 -0.256392 0.337637 -0.289273 0.013194 0.006066 0.957136
193685.653923344 0.140196 -0.257291 0.336605 -0.289736 0.013230 0.006021 0.956996
193685.753872344 0.140375 -0.257681 0.336257 -0.289830 0.013283 0.005985 0.956967
193685.853821373 0.140464 -0.257996 0.336429 -0.290137 0.013302 0.005976 0.956874
193685.953920316 0.140607 -0.258757 0.336155 -0.290362 0.013316 0.005948 0.956806
193686.053869344 0.140908 -0.259559 0.335360 -0.290441 0.013397 0.005891 0.956781
193686.153818344 0.141133 -0.260107 0.334347 -0.290120 0.013529 0.005852 0.956877
193686.253767373 0.141592 -0.260428 0.333898 -0.289893 0.013585 0.005843 0.956945
193686.353866373 0.141639 -0.261331 0.333042 -0.290173 0.013562 0.005905 0.956860
193686.453815344 0.141496 -0.261386 0.332553 -0.290318 0.013495 0.005935 0.956817
193686.553764377 0.141453 -0.261760 0.332214 -0.290310 0.013550 0.005901 0.956819
193686.653864458 0.141529 -0.262354 0.331918 -0.290680 0.013474 0.005920 0.956707
193686.753812373 0.140784 -0.264953 0.333610 -0.292212 0.013222 0.005613 0.956246
193686.853761373 0.140266 -0.265470 0.332652 -0.292157 0.013250 0.005773 0.956261
193686.953710339 0.139716 -0.265893 0.332920 -0.292327 0.013184 0.005828 0.956210
193687.053809344 0.139268 -0.265972 0.332933 -0.292438 0.013019 0.005927 0.956177
193687.153758344 0.138962 -0.266044 0.332570 -0.292499 0.012982 0.005972 0.956159
193687.253707344 0.138915 -0.266404 0.331999 -0.292396 0.012867 0.006030 0.956192
193687.353806344 0.138660 -0.267111 0.331586 -0.292449 0.012750 0.006111 0.956176
193687.453755344 0.138389 -0.267702 0.331160 -0.292626 0.012711 0.006154 0.956123
193687.553704344 0.138103 -0.267188 0.330888 -0.292867 0.012643 0.006262 0.956049
193687.653653372 0.137844 -0.266672 0.330400 -0.292598 0.012664 0.006300 0.956131
193687.753752372 0.137536 -0.266509 0.330084 -0.292290 0.012515 0.006419 0.956226
193687.853701339 0.137696 -0.266644 0.329653 -0.292130 0.012555 0.006412 0.956275
193687.953650311 0.138047 -0.267158 0.329083 -0.292226 0.012537 0.006413 0.956246
193688.053749377 0.137879 -0.267474 0.328478 -0.292415 0.012454 0.006490 0.956188
