time, px, py, pz, qw, qx, qy, qz, vx, vy, vz
13090.287197956000455, -0.175849, -0.209939, 0.25413, 0.525309, 0.504814, -0.514159, 0.452606, -0.260079, 0.181424, 0.00448005
13090.320514294000532, -0.181731, -0.207477, 0.245432, 0.528016, 0.504771, -0.508091, 0.456343, -0.271335, 0.169401, 0.0385008
13090.353980623000098, -0.185912, -0.206212, 0.235571, 0.53053, 0.504824, -0.501891, 0.460213, -0.30015, 0.14867, 0.048968
13090.387296961000175, -0.188767, -0.204554, 0.225736, 0.534128, 0.501981, -0.495953, 0.465568, -0.300441, 0.113944, 0.0687955
13090.420613227999638, -0.190711, -0.204969, 0.21628, 0.53524, 0.499545, -0.492963, 0.470064, -0.299555, 0.073584, 0.090445
13090.453929622999567, -0.191474, -0.208709, 0.205159, 0.537121, 0.495015, -0.490377, 0.475386, -0.310913, 0.0331769, 0.101588
13090.487245960999644, -0.191262, -0.207172, 0.196345, 0.539151, 0.48862, -0.489302, 0.48078, -0.285235, -0.0125411, 0.122809
13090.520562261001032, -0.18954, -0.209692, 0.187535, 0.540091, 0.485597, -0.4899, 0.482179, -0.297994, -0.0732281, 0.12866
13090.553878603999692, -0.186107, -0.21599, 0.176706, 0.546869, 0.479614, -0.487358, 0.483101, -0.321613, -0.130828, 0.119085
13090.58719493299941, -0.181378, -0.220427, 0.167306, 0.556101, 0.471781, -0.484649, 0.483, -0.293151, -0.17106, 0.140469
13090.62051129000065, -0.175622, -0.226631, 0.158568, 0.563341, 0.466319, -0.484362, 0.480195, -0.286749, -0.217437, 0.150861
13090.653827594000177, -0.167094, -0.234119, 0.149596, 0.57417, 0.459187, -0.481968, 0.476637, -0.283429, -0.26864, 0.14676
13090.687293928000145, -0.158919, -0.243718, 0.142353, 0.586936, 0.45082, -0.480294, 0.470728, -0.244112, -0.295326, 0.172696
13090.720610289999968, -0.151257, -0.251428, 0.135172, 0.597635, 0.445011, -0.479982, 0.463051, -0.219361, -0.300926, 0.178361
13090.753926622999643, -0.14282, -0.258527, 0.128717, 0.607229, 0.437944, -0.480196, 0.457043, -0.203399, -0.309884, 0.168132
13090.78724296099972, -0.134452, -0.265106, 0.124222, 0.615147, 0.42913, -0.481862, 0.453046, -0.172336, -0.313531, 0.162878
13090.820559293999395, -0.124719, -0.273005, 0.118976, 0.621391, 0.421246, -0.484054, 0.449574, -0.161732, -0.328162, 0.147481
13090.853875598999366, -0.11481, -0.279916, 0.114758, 0.628438, 0.412457, -0.48553, 0.446323, -0.129215, -0.342315, 0.142301
13090.887191928000902, -0.104716, -0.282303, 0.112288, 0.634274, 0.404607, -0.48856, 0.441925, -0.0910088, -0.35323, 0.124225
13090.920508294000683, -0.0937421, -0.288675, 0.110218, 0.640413, 0.397535, -0.491444, 0.436256, -0.0495105, -0.365049, 0.111002
13090.953824623000401, -0.0833478, -0.295589, 0.109736, 0.645681, 0.39227, -0.49544, 0.428672, -0.00872674, -0.371271, 0.102502
13090.987140928000372, -0.0732675, -0.298031, 0.110039, 0.650908, 0.386805, -0.498695, 0.421905, 0.0216338, -0.361433, 0.0734577
13091.020607242000551, -0.0616677, -0.301463, 0.111945, 0.654317, 0.381648, -0.502748, 0.416483, 0.0692467, -0.352974, 0.063666
13091.053923622999719, -0.0509745, -0.304717, 0.114089, 0.655976, 0.3774, -0.508173, 0.411126, 0.0971524, -0.34416, 0.0460924
13091.087239960999796, -0.0426809, -0.29406, 0.118238, 0.656813, 0.373007, -0.513913, 0.40664, 0.130602, -0.319202, 0.0171099
13091.120556289999513, -0.034386, -0.28833, 0.122199, 0.656501, 0.369563, -0.520097, 0.402403, 0.157842, -0.298821, -0.00668995
13091.153872623001007, -0.0267097, -0.280759, 0.127681, 0.656185, 0.366637, -0.526225, 0.397599, 0.190704, -0.276738, -0.022773
13091.187188923000576, -0.019168, -0.279439, 0.134687, 0.654379, 0.365253, -0.533133, 0.392615, 0.212102, -0.262842, -0.0340663
13091.220505290000801, -0.013714, -0.274499, 0.14202, 0.652413, 0.363369, -0.54057, 0.387433, 0.221125, -0.248631, -0.0455411
13091.253821594000328, -0.00439947, -0.27322, 0.150593, 0.650802, 0.362947, -0.546562, 0.382094, 0.225766, -0.231705, -0.0598012
13091.287137961000553, 0.00277523, -0.275611, 0.157174, 0.648884, 0.362649, -0.552737, 0.376717, 0.241135, -0.204744, -0.0555791
13091.320454290000271, 0.00887581, -0.274881, 0.164557, 0.645744, 0.362734, -0.559357, 0.372234, 0.248281, -0.172338, -0.0604519
13091.353770593999798, 0.0136722, -0.270276, 0.172816, 0.642702, 0.363432, -0.565126, 0.368081, 0.247064, -0.134327, -0.0685955
13091.387236922999364, 0.0187545, -0.26192, 0.182177, 0.639458, 0.365229, -0.569748, 0.364813, 0.243937, -0.088813, -0.084919
13091.420553289999589, 0.0225816, -0.253918, 0.190054, 0.635751, 0.366665, -0.574036, 0.363124, 0.24077, -0.0459738, -0.0978276
13091.453869594000935, 0.0253187, -0.249661, 0.198183, 0.631191, 0.369155, -0.578332, 0.361737, 0.241966, -0.0108639, -0.100018
13091.487185960999341, 0.0268408, -0.244893, 0.205957, 0.626363, 0.372187, -0.582576, 0.360211, 0.232284, 0.0260871, -0.112346
13091.520502294000835, 0.0277732, -0.23996, 0.214239, 0.621684, 0.37535, -0.585929, 0.359596, 0.225143, 0.0635346, -0.119141
13091.553818594000404, 0.0281051, -0.23384, 0.222668, 0.616302, 0.379753, -0.589081, 0.359086, 0.21606, 0.103511, -0.124143
13091.587134928000523, 0.0266215, -0.226432, 0.229841, 0.60971, 0.385755, -0.592502, 0.358314, 0.200594, 0.141129, -0.127198
13091.620451294000304, 0.0256041, -0.219262, 0.234932, 0.602725, 0.391484, -0.595443, 0.359041, 0.163784, 0.177914, -0.144088
13091.653767584999514, 0.0230511, -0.211374, 0.24083, 0.597366, 0.396278, -0.596286, 0.361331, 0.138317, 0.219192, -0.151545
